"family","genus","species","meanWD","sdWD","levelWD","nInd"
"Euphorbiaceae","Sapium","",0.419269607843137,0.0941339098036177,"genus",17
"Euphorbiaceae","Sapium","",0.419269607843137,0.0941339098036177,"genus",17
"Annonaceae","Guatteria","",0.577092592592593,0.0941339098036177,"genus",18
"Rutaceae","Amyris","",0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris","",0.975,0.0941339098036177,"genus",2
"Boraginaceae","Cordia","",0.542470421245421,0.0941339098036177,"genus",42
"Brassicaceae","Capparis","",0.633457798490794,0.150097059378352,"dataset",920
"Brassicaceae","Capparis","",0.633457798490794,0.150097059378352,"dataset",920
"Myrtaceae","Myrcia","",0.8155,0.0941339098036177,"genus",8
"Myrtaceae","Myrcia","",0.8155,0.0941339098036177,"genus",8
"Myrtaceae","Myrcia","",0.8155,0.0941339098036177,"genus",8
"Fabaceae","Lonchocarpus","",0.760980434782609,0.0941339098036177,"genus",23
"Fabaceae","Lonchocarpus","",0.760980434782609,0.0941339098036177,"genus",23
"Sapotaceae","Bumelia","",0.714777960939882,0.123401724247162,"family",31
"Myrtaceae","Pimenta","",0.9275,0.0941339098036177,"genus",4
"Myrtaceae","Pimenta","",0.9275,0.0941339098036177,"genus",4
"Theaceae","Ternstroemia","",0.567715277777778,0.123401724247162,"family",6
"Boraginaceae","Cordia","",0.542470421245421,0.0941339098036177,"genus",42
"Boraginaceae","Cordia","",0.542470421245421,0.0941339098036177,"genus",42
"Myrtaceae","Eugenia","",0.722760273972603,0.0941339098036177,"genus",73
"Myrtaceae","Eugenia","",0.722760273972603,0.0941339098036177,"genus",73
"Clusiaceae","Rheedia","",0.66921165577342,0.123401724247162,"family",9
"Clusiaceae","Rheedia","",0.66921165577342,0.123401724247162,"family",9
"Malvaceae","Guazuma","",0.559611111111111,0.0941339098036177,"genus",3
"Malvaceae","Helicteres","",0.48873153604215,0.123401724247162,"family",73
"Malvaceae","Helicteres","",0.48873153604215,0.123401724247162,"family",73
"Malvaceae","Helicteres","",0.48873153604215,0.123401724247162,"family",73
"Verbenaceae","Petitia","",0.642583333333333,0.123401724247162,"family",3
"Rubiaceae","Morinda","",0.54,0.0941339098036177,"genus",4
"Fabaceae","Piptadenia","",0.798833333333333,0.0941339098036177,"genus",6
"Fabaceae","Piptadenia","",0.798833333333333,0.0941339098036177,"genus",6
"Rhamnaceae","Krugiodendron","",1.15,0.0941339098036177,"genus",1
"Ulmaceae","Celtis","",0.662276666666667,0.123401724247162,"family",5
"Ulmaceae","Celtis","",0.662276666666667,0.123401724247162,"family",5
"Celastraceae","Maytenus","",0.713194444444444,0.0941339098036177,"genus",18
"Celastraceae","Maytenus","",0.713194444444444,0.0941339098036177,"genus",18
"Celastraceae","Maytenus","",0.713194444444444,0.0941339098036177,"genus",18
"Sapindaceae","Matayba","",0.771333333333333,0.0941339098036177,"genus",5
"Sapindaceae","Matayba","",0.771333333333333,0.0941339098036177,"genus",5
"Verbenaceae","Duranta","",0.561,0.0941339098036177,"genus",1
"Verbenaceae","Duranta","",0.561,0.0941339098036177,"genus",1
"Moraceae","Chlorophora","",0.566926178609433,0.123401724247162,"family",26
"Papaveraceae","Bocconia","",0.633457798490794,0.150097059378352,"dataset",920
"Papaveraceae","Bocconia","",0.633457798490794,0.150097059378352,"dataset",920
"Fabaceae","Senna","",0.602857142857143,0.0941339098036177,"genus",7
"Brassicaceae","Capparis","",0.633457798490794,0.150097059378352,"dataset",920
"Malpighiaceae","Bunchosia","",0.695,0.0941339098036177,"genus",2
"Malpighiaceae","Bunchosia","",0.695,0.0941339098036177,"genus",2
"Araliaceae","Schefflera","",0.394552976190476,0.0941339098036177,"genus",7
"Celastraceae","Schaefferia","",0.679654620181406,0.123401724247162,"family",14
"Celastraceae","Schaefferia","",0.679654620181406,0.123401724247162,"family",14
"Nyctaginaceae","Guapira","",0.670777777777778,0.0941339098036177,"genus",3
"Clusiaceae","Symphonia","",0.633128571428571,0.0941339098036177,"genus",7
"Burseraceae","Tetragastris","",0.700038095238095,0.0941339098036177,"genus",5
"Elaeocarpaceae","Sloanea","",0.609456770833333,0.0941339098036177,"genus",32
"Elaeocarpaceae","Sloanea","",0.609456770833333,0.0941339098036177,"genus",32
"Elaeocarpaceae","Sloanea","",0.609456770833333,0.0941339098036177,"genus",32
"Fabaceae","Pithecellobium","",0.502261904761905,0.0941339098036177,"genus",9
"Fabaceae","Pithecellobium","",0.502261904761905,0.0941339098036177,"genus",9
"Euphorbiaceae","Drypetes","",0.543103218248876,0.123401724247162,"family",72
"Euphorbiaceae","Drypetes","",0.543103218248876,0.123401724247162,"family",72
"Euphorbiaceae","Drypetes","",0.543103218248876,0.123401724247162,"family",72
"Sapindaceae","Exothea","",0.73,0.0941339098036177,"genus",1
"Sapindaceae","Exothea","",0.73,0.0941339098036177,"genus",1
"Sapindaceae","Exothea","",0.73,0.0941339098036177,"genus",1
"Euphorbiaceae","Alchornea","",0.408433333333333,0.0941339098036177,"genus",10
"Euphorbiaceae","Alchornea","",0.408433333333333,0.0941339098036177,"genus",10
"Euphorbiaceae","Alchornea","",0.408433333333333,0.0941339098036177,"genus",10
"Annonaceae","Oxandra","",0.736666666666667,0.0941339098036177,"genus",6
"Apocynaceae","Rauvolfia","",0.486345238095238,0.0941339098036177,"genus",7
"Apocynaceae","Rauvolfia","",0.486345238095238,0.0941339098036177,"genus",7
"Apocynaceae","Tabernaemontana","",0.526071428571429,0.0941339098036177,"genus",14
"Apocynaceae","Tabernaemontana","",0.526071428571429,0.0941339098036177,"genus",14
"Apocynaceae","Tabernaemontana","",0.526071428571429,0.0941339098036177,"genus",14
"Verbenaceae","Vitex","",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Vitex","",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Vitex","",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Vitex","",0.642583333333333,0.123401724247162,"family",3
"Podocarpaceae","Podocarpus","",0.48448536036036,0.0941339098036177,"genus",37
"Cunoniaceae","Brunellia","",0.592793563988095,0.123401724247162,"family",16
"Rhamnaceae","Colubrina","",0.7560625,0.0941339098036177,"genus",8
"Euphorbiaceae","Gymnanthes","",1.1,0.0941339098036177,"genus",1
"Combretaceae","Buchenavia","",0.745398148148148,0.0941339098036177,"genus",9
"Combretaceae","Buchenavia","",0.745398148148148,0.0941339098036177,"genus",9
"Piperaceae","Piper","",0.3935,0.0941339098036177,"genus",2
"Piperaceae","Piper","",0.3935,0.0941339098036177,"genus",2
"Moraceae","Pseudolmedia","",0.669670634920635,0.0941339098036177,"genus",7
"Moraceae","Pseudolmedia","",0.669670634920635,0.0941339098036177,"genus",7
"Anarcardiceae","Metopium","",0.633457798490794,0.150097059378352,"dataset",920
"Myrtaceae","Eugenia","",0.722760273972603,0.0941339098036177,"genus",73
"Fabaceae","Erythrina","",0.289050724637681,0.0941339098036177,"genus",23
"Fabaceae","Pterocarpus","",0.62688578042328,0.0941339098036177,"genus",18
"Fabaceae","Pterocarpus","",0.62688578042328,0.0941339098036177,"genus",18
"Bignoniaceae","Tabebuia","",0.762322839506173,0.0941339098036177,"genus",27
"Bignoniaceae","Tabebuia","",0.762322839506173,0.0941339098036177,"genus",27
"Bignoniaceae","Tabebuia","",0.762322839506173,0.0941339098036177,"genus",27
"Fabaceae","Ormosia","",0.579127777777778,0.0941339098036177,"genus",30
"Moraceae","Trophis","",0.591166666666667,0.0941339098036177,"genus",5
"Moraceae","Trophis","",0.591166666666667,0.0941339098036177,"genus",5
"Araliaceae","Dendropanax","",0.419833333333333,0.0941339098036177,"genus",1
"Flacourtiaceae","Casearia","",0.633457798490794,0.150097059378352,"dataset",920
"Flacourtiaceae","Casearia","",0.633457798490794,0.150097059378352,"dataset",920
"Lauraceae","Beilschmiedia","",0.563114974937343,0.0941339098036177,"genus",38
"Clusiaceae","Clusia","",0.676428571428571,0.0941339098036177,"genus",7
"Clusiaceae","Clusia","",0.676428571428571,0.0941339098036177,"genus",7
"Clusiaceae","Clusia","",0.676428571428571,0.0941339098036177,"genus",7
"Clusiaceae","Clusia","",0.676428571428571,0.0941339098036177,"genus",7
"Clusiaceae","Clusia","",0.676428571428571,0.0941339098036177,"genus",7
"Fabaceae","Andira","",0.773861111111111,0.0941339098036177,"genus",9
"Rubiaceae","Antirhea","",0.63736886786531,0.123401724247162,"family",89
"Rubiaceae","Antirhea","",0.63736886786531,0.123401724247162,"family",89
"Pinaceae","Pinus","",0.439094376026273,0.0941339098036177,"genus",58
"Pinaceae","Pinus","",0.439094376026273,0.0941339098036177,"genus",58
"Melastomataceae","Mecranium","",0.609413645224172,0.123401724247162,"family",15
"Rutaceae","Zanthoxylum","",0.617740728715729,0.0941339098036177,"genus",30
"Rutaceae","Zanthoxylum","",0.617740728715729,0.0941339098036177,"genus",30
"Rhamnaceae","Colubrina","",0.7560625,0.0941339098036177,"genus",8
"Rhamnaceae","Colubrina","",0.7560625,0.0941339098036177,"genus",8
"Rhamnaceae","Colubrina","",0.7560625,0.0941339098036177,"genus",8
"Myrsinaceae","Myrsine","",0.633457798490794,0.150097059378352,"dataset",920
"Myrsinaceae","Myrsine","",0.633457798490794,0.150097059378352,"dataset",920
"Myrsinaceae","Myrsine","",0.633457798490794,0.150097059378352,"dataset",920
"Ebenaceae","Diospyros","",0.683275126262626,0.0941339098036177,"genus",132
"Ebenaceae","Diospyros","",0.683275126262626,0.0941339098036177,"genus",132
"Fabaceae","Acacia","",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","",0.787831280193237,0.0941339098036177,"genus",115
"Apocynaceae","Thevetia","",0.72,0.0941339098036177,"genus",1
"Boraginaceae","Cordia","",0.542470421245421,0.0941339098036177,"genus",42
"Boraginaceae","Cordia","",0.542470421245421,0.0941339098036177,"genus",42
"Ulmaceae","Trema","",0.662276666666667,0.123401724247162,"family",5
"Elaeocarpaceae","Muntingia","",0.544239926781401,0.123401724247162,"family",6
"Fabaceae","Enterolobium","",0.505652777777778,0.0941339098036177,"genus",6
"Buxaceae","Buxus","",0.722,0.0941339098036177,"genus",3
"Myrtaceae","Eugenia","",0.722760273972603,0.0941339098036177,"genus",73
"Simaroubaceae","Picramnia","",0.433019603174603,0.123401724247162,"family",7
"Sapotaceae","Manilkara","",0.885127236652237,0.0941339098036177,"genus",21
"Sapotaceae","Manilkara","",0.885127236652237,0.0941339098036177,"genus",21
"Meliaceae","Guarea","",0.607288888888889,0.0941339098036177,"genus",15
"Rutaceae","Citrus","",0.74,0.0941339098036177,"genus",2
"Rutaceae","Citrus","",0.74,0.0941339098036177,"genus",2
"Sapindaceae","Hypelate","",0.734010660538292,0.123401724247162,"family",57
"Bignoniaceae","Catalpa","",0.478566666666667,0.0941339098036177,"genus",5
"Bignoniaceae","Catalpa","",0.478566666666667,0.0941339098036177,"genus",5
"Bignoniaceae","Tecoma","",0.8116,0.0941339098036177,"genus",5
"Clusiaceae","Calophyllum","",0.66921165577342,0.123401724247162,"family",9
"Arecaceae","Phoenix","",0.551760416666667,0.123401724247162,"family",16
"Fabaceae","Bauhinia","",0.755333333333333,0.0941339098036177,"genus",9
"Fabaceae","Bauhinia","",0.755333333333333,0.0941339098036177,"genus",9
"Fabaceae","Leucaena","",0.678666666666667,0.0941339098036177,"genus",5
"Fabaceae","Leucaena","",0.678666666666667,0.0941339098036177,"genus",5
"Fabaceae","Caesalpinia","",0.993190476190476,0.0941339098036177,"genus",14
"Fabaceae","Caesalpinia","",0.993190476190476,0.0941339098036177,"genus",14
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Myoporaceae","Bontia","",0.633457798490794,0.150097059378352,"dataset",920
"Myoporaceae","Bontia","",0.633457798490794,0.150097059378352,"dataset",920
"Boraginaceae","Rochefortia","",0.649492982017982,0.123401724247162,"family",11
"Boraginaceae","Rochefortia","",0.649492982017982,0.123401724247162,"family",11
"Malvaceae","Thespesia","",0.679333333333333,0.0941339098036177,"genus",2
"Malvaceae","Thespesia","",0.679333333333333,0.0941339098036177,"genus",2
"Malvaceae","Thespesia","",0.679333333333333,0.0941339098036177,"genus",2
"Myrsinaceae","Myrsine","",0.633457798490794,0.150097059378352,"dataset",920
"Euphorbiaceae","Jatropha","",0.325,0.0941339098036177,"genus",4
"Euphorbiaceae","Jatropha","",0.325,0.0941339098036177,"genus",4
"Moraceae","Ficus","",0.405534661835749,0.0941339098036177,"genus",92
"Moraceae","Ficus","",0.405534661835749,0.0941339098036177,"genus",92
"Fabaceae","Delonix","",0.57875,0.0941339098036177,"genus",1
"Rubiaceae","Hamelia","",0.5,0.0941339098036177,"genus",1
"Rubiaceae","Hamelia","",0.5,0.0941339098036177,"genus",1
"Apocynaceae","Plumeria","",0.65,0.0941339098036177,"genus",2
"Simaroubaceae","Picrasma","",0.45,0.0941339098036177,"genus",1
"Simaroubaceae","Picrasma","",0.45,0.0941339098036177,"genus",1
"Euphorbiaceae","Euphorbia","",0.457,0.0941339098036177,"genus",3
"Euphorbiaceae","Euphorbia","",0.457,0.0941339098036177,"genus",3
"Fabaceae","Pictetia","",0.8,0.0941339098036177,"genus",1
"Zygophyllaceae","Guaiacum","",1.10416666666667,0.0941339098036177,"genus",4
"Zygophyllaceae","Guaiacum","",1.10416666666667,0.0941339098036177,"genus",4
"Burseraceae","Bursera","",0.310833333333333,0.0941339098036177,"genus",6
"Malvaceae","Hibiscus","",0.456181818181818,0.0941339098036177,"genus",11
"Malvaceae","Hibiscus","",0.456181818181818,0.0941339098036177,"genus",11
"Fabaceae","Pictetia","",0.8,0.0941339098036177,"genus",1
"Euphorbiaceae","Adelia","",0.7065,0.0941339098036177,"genus",2
"Verbenaceae","Citharexylum","",0.66675,0.0941339098036177,"genus",4
"Verbenaceae","Citharexylum","",0.66675,0.0941339098036177,"genus",4
"Verbenaceae","Citharexylum","",0.66675,0.0941339098036177,"genus",4
"Verbenaceae","Citharexylum","",0.66675,0.0941339098036177,"genus",4
"Proteaceae","Grevillea","",0.681445588235294,0.0941339098036177,"genus",10
"Combretaceae","Bucida","",0.766666666666667,0.0941339098036177,"genus",1
"Combretaceae","Bucida","",0.766666666666667,0.0941339098036177,"genus",1
"Myrtaceae","Psidium","",0.855277777777778,0.0941339098036177,"genus",6
"Chrysobalanaceae","Chrysobalanus","",0.798166666666667,0.0941339098036177,"genus",2
"Annonaceae","Cananga","",0.3036,0.0941339098036177,"genus",2
"Bignoniaceae","Jacaranda","",0.472541666666667,0.0941339098036177,"genus",10
"Moraceae","Artocarpus","",0.486363636363636,0.0941339098036177,"genus",33
"Moraceae","Artocarpus","",0.486363636363636,0.0941339098036177,"genus",33
"Moraceae","Artocarpus","",0.486363636363636,0.0941339098036177,"genus",33
"Rubiaceae","Genipa","",0.756909090909091,0.0941339098036177,"genus",2
"Sapotaceae","Pouteria","",0.687841171749599,0.0941339098036177,"genus",89
"Rubiaceae","Coffea","",0.633,0.0941339098036177,"genus",2
"Verbenaceae","Citharexylum","",0.66675,0.0941339098036177,"genus",4
"Verbenaceae","Citharexylum","",0.66675,0.0941339098036177,"genus",4
"Boraginaceae","Bourreria","",0.73,0.0941339098036177,"genus",1
"Boraginaceae","Bourreria","",0.73,0.0941339098036177,"genus",1
"Meliaceae","Swietenia","",0.573181818181818,0.0941339098036177,"genus",3
"Meliaceae","Swietenia","",0.573181818181818,0.0941339098036177,"genus",3
"Meliaceae","Swietenia","",0.573181818181818,0.0941339098036177,"genus",3
"Meliaceae","Swietenia","",0.573181818181818,0.0941339098036177,"genus",3
"Malvaceae","Theobroma","",0.5316,0.0941339098036177,"genus",5
"Rubiaceae","Guettarda","",0.7275,0.0941339098036177,"genus",6
"Bignoniaceae","Crescentia","",0.672,0.0941339098036177,"genus",2
"Bignoniaceae","Dendrosicus","",0.565745691358025,0.123401724247162,"family",25
"Fabaceae","Calliandra","",0.816,0.0941339098036177,"genus",5
"Myrtaceae","Eucalyptus","",0.830092581326441,0.0941339098036177,"genus",206
"Myrtaceae","Eucalyptus","",0.830092581326441,0.0941339098036177,"genus",206
"Myrtaceae","Eucalyptus","",0.830092581326441,0.0941339098036177,"genus",206
"Fabaceae","Haematoxylon","",0.703821065511102,0.123401724247162,"family",207
"Fabaceae","Haematoxylon","",0.703821065511102,0.123401724247162,"family",207
"Fabaceae","Haematoxylon","",0.703821065511102,0.123401724247162,"family",207
"Fabaceae","Pithecellobium","",0.502261904761905,0.0941339098036177,"genus",9
"Canellaceae","Canella","",0.95,0.0941339098036177,"genus",1
"Lauraceae","Cinnamomum","",0.467139912280702,0.0941339098036177,"genus",38
"Myricaceae","Myrica","",0.6,0.0941339098036177,"genus",5
"Myricaceae","Myrica","",0.6,0.0941339098036177,"genus",5
"Sapotaceae","Pouteria","",0.687841171749599,0.0941339098036177,"genus",89
"Oxalidaceae","Averrhoa","",0.5384,0.0941339098036177,"genus",2
"Fabaceae","Cassia","",0.735827777777778,0.0941339098036177,"genus",15
"Fabaceae","Cassia","",0.735827777777778,0.0941339098036177,"genus",15
"Fabaceae","Cassia","",0.735827777777778,0.0941339098036177,"genus",15
"Fabaceae","Senna","",0.602857142857143,0.0941339098036177,"genus",7
"Fabaceae","Senna","",0.602857142857143,0.0941339098036177,"genus",7
"Moraceae","Ficus","",0.405534661835749,0.0941339098036177,"genus",92
"Moraceae","Ficus","",0.405534661835749,0.0941339098036177,"genus",92
"Euphorbiaceae","Hevea","",0.478453125,0.0941339098036177,"genus",8
"Sapotaceae","Chrysophyllum","",0.665168724279835,0.0941339098036177,"genus",27
"Sapotaceae","Chrysophyllum","",0.665168724279835,0.0941339098036177,"genus",27
"Oleaceae","Chionanthus","",0.680458333333333,0.0941339098036177,"genus",8
"Casuarinaceae","Casuarina","",0.830775,0.0941339098036177,"genus",10
"Casuarinaceae","Casuarina","",0.830775,0.0941339098036177,"genus",10
"Casuarinaceae","Casuarina","",0.830775,0.0941339098036177,"genus",10
"Sapindaceae","Melicoccus","",0.98,0.0941339098036177,"genus",1
"Rubiaceae","Exostema","",0.995,0.0941339098036177,"genus",1
"Rubiaceae","Exostema","",0.995,0.0941339098036177,"genus",1
"Rhamnaceae","Ziziphus","",0.777787878787879,0.0941339098036177,"genus",11
"Boraginaceae","Cordia","",0.542470421245421,0.0941339098036177,"genus",42
"Boraginaceae","Cordia","",0.542470421245421,0.0941339098036177,"genus",42
"Arecaceae","Acrocomia","",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Cocos","",0.551760416666667,0.123401724247162,"family",16
"Bombacaceae","Pachira","",0.633457798490794,0.150097059378352,"dataset",920
"Sapotaceae","Bumelia","",0.714777960939882,0.123401724247162,"family",31
"Sapotaceae","Bumelia","",0.714777960939882,0.123401724247162,"family",31
"Sapotaceae","Bumelia","",0.714777960939882,0.123401724247162,"family",31
"Melastomataceae","Mouriri","",0.84,0.0941339098036177,"genus",13
"Asclepiadadceae","Calotropis","",0.633457798490794,0.150097059378352,"dataset",920
"Bombacaceae","Ochroma","",0.633457798490794,0.150097059378352,"dataset",920
"Bombacaceae","Ochroma","",0.633457798490794,0.150097059378352,"dataset",920
"Fabaceae","Hymenaea","",0.801677083333333,0.0941339098036177,"genus",8
"Fabaceae","Hymenaea","",0.801677083333333,0.0941339098036177,"genus",8
"Annonaceae","Annona","",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","",0.518777777777778,0.0941339098036177,"genus",9
"Simaroubaceae","Suriana","",0.433019603174603,0.123401724247162,"family",7
"Rubiaceae","Randia","",0.671,0.0941339098036177,"genus",9
"Olacaceae","Ximenia","",0.866666666666667,0.0941339098036177,"genus",1
"Olacaceae","Ximenia","",0.866666666666667,0.0941339098036177,"genus",1
"Arecaceae","Elaeis","",0.551760416666667,0.123401724247162,"family",16
"Rosaceae","Prunus","",0.585666666666667,0.0941339098036177,"genus",27
"Rosaceae","Prunus","",0.585666666666667,0.0941339098036177,"genus",27
"Arecaceae","Sabal","",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Sabal","",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Sabal","",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Sabal","",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Thrinax","",0.551760416666667,0.123401724247162,"family",16
"Malpighiaceae","Byrsonima","",0.648677083333333,0.0941339098036177,"genus",16
"Malpighiaceae","Byrsonima","",0.648677083333333,0.0941339098036177,"genus",16
"Malpighiaceae","Byrsonima","",0.648677083333333,0.0941339098036177,"genus",16
"Meliaceae","Melia","",0.473194444444444,0.0941339098036177,"genus",4
"Fabaceae","Gliricidia","",0.6175,0.0941339098036177,"genus",1
"Fabaceae","Gliricidia","",0.6175,0.0941339098036177,"genus",1
"Fabaceae","Leucaena","",0.678666666666667,0.0941339098036177,"genus",5
"Fabaceae","Leucaena","",0.678666666666667,0.0941339098036177,"genus",5
"Rosaceae","Eriobotrya","",0.795166666666667,0.0941339098036177,"genus",3
"Lauraceae","Cinnamomum","",0.467139912280702,0.0941339098036177,"genus",38
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Licaria","",0.786846153846154,0.0941339098036177,"genus",13
"Lauraceae","Licaria","",0.786846153846154,0.0941339098036177,"genus",13
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Cinnamomum","",0.467139912280702,0.0941339098036177,"genus",38
"Lauraceae","Cinnamomum","",0.467139912280702,0.0941339098036177,"genus",38
"Lauraceae","Cinnamomum","",0.467139912280702,0.0941339098036177,"genus",38
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Lauraceae","Ocotea","",0.539081638418079,0.0941339098036177,"genus",59
"Apocynaceae","Nerium","",0.6,0.0941339098036177,"genus",1
"Fabaceae","Parkinsonia","",0.6122,0.0941339098036177,"genus",2
"Malvaceae","Hibiscus","",0.456181818181818,0.0941339098036177,"genus",11
"Ulmaceae","Trema","",0.662276666666667,0.123401724247162,"family",5
"Melastomataceae","Miconia","",0.629222222222222,0.0941339098036177,"genus",21
"Melastomataceae","Miconia","",0.629222222222222,0.0941339098036177,"genus",21
"Euphorbiaceae","Hippomane","",0.5,0.0941339098036177,"genus",1
"Euphorbiaceae","Hippomane","",0.5,0.0941339098036177,"genus",1
"Combretaceae","Laguncularia","",0.61,0.0941339098036177,"genus",1
"Rhizophoraceae","Rhizophora","",0.869901785714286,0.0941339098036177,"genus",8
"Rhizophoraceae","Rhizophora","",0.869901785714286,0.0941339098036177,"genus",8
"Rhizophoraceae","Rhizophora","",0.869901785714286,0.0941339098036177,"genus",8
"Verbenaceae","Avicennia","",0.642583333333333,0.123401724247162,"family",3
"Combretaceae","Conocarpus","",0.845,0.0941339098036177,"genus",1
"Sapindaceae","Dodonaea","",0.947,0.0941339098036177,"genus",1
"Anacardiaceae","Mangifera","",0.500529411764706,0.0941339098036177,"genus",17
"Bombacaceae","Ceiba","",0.633457798490794,0.150097059378352,"dataset",920
"Euphorbiaceae","Ricinus","",0.543103218248876,0.123401724247162,"family",72
"Euphorbiaceae","Ricinus","",0.543103218248876,0.123401724247162,"family",72
"Myrtaceae","Melaleuca","",0.756647186147186,0.0941339098036177,"genus",11
"Verbenaceae","Gmelina","",0.642583333333333,0.123401724247162,"family",3
"Myrtaceae","Eugenia","",0.722760273972603,0.0941339098036177,"genus",73
"Polygonaceae","Coccoloba","",0.686923076923077,0.0941339098036177,"genus",13
"Polygonaceae","Coccoloba","",0.686923076923077,0.0941339098036177,"genus",13
"Polygonaceae","Coccoloba","",0.686923076923077,0.0941339098036177,"genus",13
"Moraceae","Morus","",0.591486111111111,0.0941339098036177,"genus",8
"Rutaceae","Murraya","",0.753666666666667,0.0941339098036177,"genus",2
"Meliaceae","Trichilia","",0.644092948717949,0.0941339098036177,"genus",26
"Anacardiaceae","Spondias","",0.352584027777778,0.0941339098036177,"genus",6
"Anacardiaceae","Spondias","",0.352584027777778,0.0941339098036177,"genus",6
"Bignoniaceae","Spathodea","",0.3505,0.0941339098036177,"genus",1
"Meliaceae","Azadirachta","",0.5725,0.0941339098036177,"genus",2
"Juglandaceae","Juglans","",0.474363636363636,0.0941339098036177,"genus",11
"Anacardiaceae","Anacardium","",0.454380952380952,0.0941339098036177,"genus",6
"Myristicaceae","Myristica","",0.459597701149425,0.0941339098036177,"genus",29
