"family","genus","species","meanWD","sdWD","levelWD","nInd"
"Fabaceae","Acacia","scleroxyla",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","senegal",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","senegal",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","tortuosa",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","vogeliana",0.787831280193237,0.0941339098036177,"genus",115
"Fabaceae","Acacia","vogeliana",0.787831280193237,0.0941339098036177,"genus",115
"Solanaceae","Acnistus","arborescens",0.537788095238095,0.123401724247162,"family",5
"Solanaceae","Acnistus","arborescens",0.537788095238095,0.123401724247162,"family",5
"Solanaceae","Acnistus","arborescens",0.537788095238095,0.123401724247162,"family",5
"Solanaceae","Acnistus","arborescens",0.537788095238095,0.123401724247162,"family",5
"Solanaceae","Acnistus","arborescens",0.537788095238095,0.123401724247162,"family",5
"Solanaceae","Acnistus","arborescens",0.537788095238095,0.123401724247162,"family",5
"Solanaceae","Acnistus","arborescens",0.537788095238095,0.123401724247162,"family",5
"Arecaceae","Acrocomia","aculeata",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Acrocomia","aculeata",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Acrocomia","aculeata",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Acrocomia","aculeata",0.551760416666667,0.123401724247162,"family",16
"Arecaceae","Acrocomia","aculeata",0.551760416666667,0.123401724247162,"family",16
"Bombacaceae","Adansonia","digitata",0.635224297914467,0.175532157002098,"dataset",3112
"Bombacaceae","Adansonia","digitata",0.635224297914467,0.175532157002098,"dataset",3112
"Bombacaceae","Adansonia","digitata",0.635224297914467,0.175532157002098,"dataset",3112
"Euphorbiaceae","Adelia","ricinella",0.7065,0.0941339098036177,"genus",2
"Euphorbiaceae","Adelia","ricinella",0.7065,0.0941339098036177,"genus",2
"Euphorbiaceae","Adelia","ricinella",0.7065,0.0941339098036177,"genus",2
"Euphorbiaceae","Adelia","ricinella",0.7065,0.0941339098036177,"genus",2
"Fabaceae","Adenanthera","pavonina",0.687,0.0708232617216773,"species",9
"Fabaceae","Adenanthera","pavonina",0.687,0.0708232617216773,"species",9
"Fabaceae","Adenanthera","pavonina",0.687,0.0708232617216773,"species",9
"Fabaceae","Adenanthera","pavonina",0.687,0.0708232617216773,"species",9
"Fabaceae","Albizia","berteriana",0.556356916099773,0.0941339098036177,"genus",42
"Fabaceae","Albizia","berteriana",0.556356916099773,0.0941339098036177,"genus",42
"Fabaceae","Albizia","berteriana",0.556356916099773,0.0941339098036177,"genus",42
"Fabaceae","Albizia","guachapele",0.5125,0.0708232617216773,"species",4
"Fabaceae","Albizia","lebbeck",0.597333333333333,0.0708232617216773,"species",6
"Fabaceae","Albizia","lebbeck",0.597333333333333,0.0708232617216773,"species",6
"Fabaceae","Albizia","lebbeck",0.597333333333333,0.0708232617216773,"species",6
"Fabaceae","Albizia","lebbeck",0.597333333333333,0.0708232617216773,"species",6
"Fabaceae","Albizia","lebbeck",0.597333333333333,0.0708232617216773,"species",6
"Fabaceae","Albizia","lebbeck",0.597333333333333,0.0708232617216773,"species",6
"Fabaceae","Albizia","procera",0.573,0.0708232617216773,"species",8
"Fabaceae","Albizia","saman",0.495,0.0708232617216773,"species",2
"Fabaceae","Albizia","saman",0.495,0.0708232617216773,"species",2
"Fabaceae","Albizia","saman",0.495,0.0708232617216773,"species",2
"Fabaceae","Albizia","saman",0.495,0.0708232617216773,"species",2
"Fabaceae","Albizia","saman",0.495,0.0708232617216773,"species",2
"Fabaceae","Albizia","saman",0.495,0.0708232617216773,"species",2
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchornea","latifolia",0.426666666666667,0.0708232617216773,"species",3
"Euphorbiaceae","Alchorneopsis","floribunda",0.40475,0.0941339098036177,"genus",2
"Euphorbiaceae","Aleurites","fordii",0.376166666666667,0.0941339098036177,"genus",3
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","moluccana",0.38,0.0708232617216773,"species",10
"Euphorbiaceae","Aleurites","trisperma",0.43,0.0708232617216773,"species",1
NA,"Allophylus","cobbe",0.635224297914467,0.175532157002098,"dataset",3112
"Sapindaceae","Allophylus","cominia",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","cominia",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","cominia",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","cominia",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","cominia",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","crassinervis",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","occidentalis",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","occidentalis",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","occidentalis",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","occidentalis",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","occidentalis",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","occidentalis",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","occidentalis",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","occidentalis",0.51775,0.0941339098036177,"genus",10
NA,"Allophylus","racemosus",0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus","racemosus",0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus","racemosus",0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus","racemosus",0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus","racemosus",0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus","racemosus",0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus","racemosus",0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus","racemosus",0.635224297914467,0.175532157002098,"dataset",3112
"Sapindaceae","Allophylus","rigidus",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","rigidus",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","rigidus",0.51775,0.0941339098036177,"genus",10
"Sapindaceae","Allophylus","rigidus",0.51775,0.0941339098036177,"genus",10
NA,"Allophylus",NA,0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus",NA,0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus",NA,0.635224297914467,0.175532157002098,"dataset",3112
NA,"Allophylus",NA,0.635224297914467,0.175532157002098,"dataset",3112
"Betulaceae","Alnus","acuminata",0.386333333333333,0.0708232617216773,"species",3
"Betulaceae","Alnus","acuminata",0.386333333333333,0.0708232617216773,"species",3
"Betulaceae","Alnus","acuminata",0.386333333333333,0.0708232617216773,"species",3
"Betulaceae","Alnus","acuminata",0.386333333333333,0.0708232617216773,"species",3
"Betulaceae","Alnus","acuminata",0.386333333333333,0.0708232617216773,"species",3
"Cyatheaceae","Alsophila","hotteana",0.635224297914467,0.175532157002098,"dataset",3112
"Cyatheaceae","Alsophila","minor",0.635224297914467,0.175532157002098,"dataset",3112
"Cyatheaceae","Alsophila","woodwardioides",0.635224297914467,0.175532157002098,"dataset",3112
"Simaroubaceae","Alvaradoa",NA,0.433019603174603,0.123401724247162,"family",7
"Simaroubaceae","Alvaradoa",NA,0.433019603174603,0.123401724247162,"family",7
"Simaroubaceae","Alvaradoa",NA,0.433019603174603,0.123401724247162,"family",7
"Simaroubaceae","Alvaradoa","haitiensis",0.433019603174603,0.123401724247162,"family",7
"Simaroubaceae","Alvaradoa","haitiensis",0.433019603174603,0.123401724247162,"family",7
"Simaroubaceae","Alvaradoa","haitiensis",0.433019603174603,0.123401724247162,"family",7
"Simaroubaceae","Alvaradoa","haitiensis",0.433019603174603,0.123401724247162,"family",7
"Simaroubaceae","Alvaradoa","haitiensis",0.433019603174603,0.123401724247162,"family",7
"Ulmaceae","Amoelocera","cubensis",0.662276666666667,0.123401724247162,"family",5
"Ulmaceae","Amoelocera","cubensis",0.662276666666667,0.123401724247162,"family",5
"Rutaceae","Amyris","balsamifera",0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris","balsamifera",0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris","diatrypa",0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris","elemifera",1.05,0.0708232617216773,"species",1
"Rutaceae","Amyris","elemifera",1.05,0.0708232617216773,"species",1
"Rutaceae","Amyris","elemifera",1.05,0.0708232617216773,"species",1
"Rutaceae","Amyris","elemifera",1.05,0.0708232617216773,"species",1
"Rutaceae","Amyris","elemifera",1.05,0.0708232617216773,"species",1
"Rutaceae","Amyris","elemifera",1.05,0.0708232617216773,"species",1
"Rutaceae","Amyris","elemifera",1.05,0.0708232617216773,"species",1
"Rutaceae","Amyris",NA,0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris",NA,0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris",NA,0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris",NA,0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris",NA,0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris",NA,0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris",NA,0.975,0.0941339098036177,"genus",2
"Rutaceae","Amyris",NA,0.975,0.0941339098036177,"genus",2
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Anacardiaceae","Anacardium","occidentale",0.4465,0.0708232617216773,"species",6
"Fabaceae","Andira","inermis",0.64325,0.0708232617216773,"species",8
"Fabaceae","Andira","inermis",0.64325,0.0708232617216773,"species",8
"Fabaceae","Andira","inermis",0.64325,0.0708232617216773,"species",8
"Fabaceae","Andira","inermis",0.64325,0.0708232617216773,"species",8
"Fabaceae","Andira","inermis",0.64325,0.0708232617216773,"species",8
"Annonaceae","Annona","cherimola",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","cherimola",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","cherimola",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","cherimola",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","cherimola",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","cherimola",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","cherimola",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","domingensis",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","dumertorum",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","frutescens",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","glabra",0.5,0.0708232617216773,"species",1
"Annonaceae","Annona","gracilis",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","micrantha",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","montana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","montana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","montana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","montana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","montana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","montana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","muricata",0.36,0.0708232617216773,"species",2
"Annonaceae","Annona","muricata",0.36,0.0708232617216773,"species",2
"Annonaceae","Annona","muricata",0.36,0.0708232617216773,"species",2
"Annonaceae","Annona","muricata",0.36,0.0708232617216773,"species",2
"Annonaceae","Annona","muricata",0.36,0.0708232617216773,"species",2
"Annonaceae","Annona","reticulata",0.55,0.0708232617216773,"species",1
"Annonaceae","Annona","reticulata",0.55,0.0708232617216773,"species",1
"Annonaceae","Annona","reticulata",0.55,0.0708232617216773,"species",1
"Annonaceae","Annona","reticulata",0.55,0.0708232617216773,"species",1
"Annonaceae","Annona","reticulata",0.55,0.0708232617216773,"species",1
"Annonaceae","Annona","reticulata",0.55,0.0708232617216773,"species",1
"Annonaceae","Annona","reticulata",0.55,0.0708232617216773,"species",1
"Annonaceae","Annona","reticulata",0.55,0.0708232617216773,"species",1
"Annonaceae","Annona","rosei",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","rosei",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","salicifolia",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona",NA,0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona",NA,0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona",NA,0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona",NA,0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona",NA,0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","squamosa",0.618,0.0708232617216773,"species",3
"Annonaceae","Annona","squamosa",0.618,0.0708232617216773,"species",3
"Annonaceae","Annona","squamosa",0.618,0.0708232617216773,"species",3
"Annonaceae","Annona","squamosa",0.618,0.0708232617216773,"species",3
"Annonaceae","Annona","squamosa",0.618,0.0708232617216773,"species",3
"Annonaceae","Annona","urbaniana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","urbaniana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","urbaniana",0.518777777777778,0.0941339098036177,"genus",9
"Annonaceae","Annona","urbaniana",0.518777777777778,0.0941339098036177,"genus",9
"Rubiaceae","Antirhea","lucida",0.63736886786531,0.123401724247162,"family",89
"Rubiaceae","Antirhea","lucida",0.63736886786531,0.123401724247162,"family",89
"Rubiaceae","Antirhea","lucida",0.63736886786531,0.123401724247162,"family",89
"Rubiaceae","Antirhea","lucida",0.63736886786531,0.123401724247162,"family",89
"Rubiaceae","Antirhea","lucida",0.63736886786531,0.123401724247162,"family",89
"Rubiaceae","Antirhea","lucida",0.63736886786531,0.123401724247162,"family",89
"Araucariaceae","Araucaria","heterophylla",0.475571428571429,0.0941339098036177,"genus",7
"Araucariaceae","Araucaria","heterophylla",0.475571428571429,0.0941339098036177,"genus",7
"Fabaceae","Arcoa","gonavensis",0.703821065511102,0.123401724247162,"family",207
"Fabaceae","Arcoa","gonavensis",0.703821065511102,0.123401724247162,"family",207
"Fabaceae","Arcoa","gonavensis",0.703821065511102,0.123401724247162,"family",207
"Fabaceae","Arcoa","gonavensis",0.703821065511102,0.123401724247162,"family",207
"Myrsinaceae","Ardisia","angustata",0.635224297914467,0.175532157002098,"dataset",3112
"Myrsinaceae","Ardisia","angustata",0.635224297914467,0.175532157002098,"dataset",3112
"Myrsinaceae","Ardisia","angustata",0.635224297914467,0.175532157002098,"dataset",3112
"Myrsinaceae","Ardisia","brachypoda",0.635224297914467,0.175532157002098,"dataset",3112
"Myrsinaceae","Ardisia","obovata",0.635224297914467,0.175532157002098,"dataset",3112
"Myrsinaceae","Ardisia","picardae",0.635224297914467,0.175532157002098,"dataset",3112
"Myrsinaceae","Ardisia",NA,0.635224297914467,0.175532157002098,"dataset",3112
"Myrsinaceae","Ardisia",NA,0.635224297914467,0.175532157002098,"dataset",3112
"Moraceae","Artocarpus","altilis",0.4325,0.0708232617216773,"species",6
"Moraceae","Artocarpus","altilis",0.4325,0.0708232617216773,"species",6
"Moraceae","Artocarpus","altilis",0.4325,0.0708232617216773,"species",6
"Moraceae","Artocarpus","altilis",0.4325,0.0708232617216773,"species",6
"Moraceae","Artocarpus","altilis",0.4325,0.0708232617216773,"species",6
"Moraceae","Artocarpus","altilis",0.4325,0.0708232617216773,"species",6
"Moraceae","Artocarpus","heterophyllus",0.491666666666667,0.0708232617216773,"species",6
"Moraceae","Artocarpus","heterophyllus",0.491666666666667,0.0708232617216773,"species",6
"Moraceae","Artocarpus",NA,0.486363636363636,0.0941339098036177,"genus",33
"Moraceae","Artocarpus",NA,0.486363636363636,0.0941339098036177,"genus",33
"Moraceae","Artocarpus",NA,0.486363636363636,0.0941339098036177,"genus",33
"Apocynaceae","Aspidosperma","cuspa",0.83,0.0708232617216773,"species",1
"Apocynaceae","Aspidosperma","cuspa",0.83,0.0708232617216773,"species",1
"Apocynaceae","Aspidosperma","cuspa",0.83,0.0708232617216773,"species",1
"Apocynaceae","Aspidosperma","cuspa",0.83,0.0708232617216773,"species",1
"Apocynaceae","Aspidosperma","cuspa",0.83,0.0708232617216773,"species",1
"Apocynaceae","Aspidosperma","cuspa",0.83,0.0708232617216773,"species",1
"Apocynaceae","Aspidosperma","cuspa",0.83,0.0708232617216773,"species",1
"Arecaceae","Attalea","crassispatha",0.326,0.0941339098036177,"genus",1
"Arecaceae","Attalea","crassispatha",0.326,0.0941339098036177,"genus",1
"Arecaceae","Attalea","crassispatha",0.326,0.0941339098036177,"genus",1
"Arecaceae","Attalea","crassispatha",0.326,0.0941339098036177,"genus",1
"Arecaceae","Attalea","crassispatha",0.326,0.0941339098036177,"genus",1
"Arecaceae","Attalea","crassispatha",0.326,0.0941339098036177,"genus",1
"Arecaceae","Attalea","crassispatha",0.326,0.0941339098036177,"genus",1
"Oxalidaceae","Averrhoa","bilimbi",0.5,0.0708232617216773,"species",3
"Oxalidaceae","Averrhoa","bilimbi",0.5,0.0708232617216773,"species",3
"Oxalidaceae","Averrhoa","bilimbi",0.5,0.0708232617216773,"species",3
"Oxalidaceae","Averrhoa","bilimbi",0.5,0.0708232617216773,"species",3
"Oxalidaceae","Averrhoa","bilimbi",0.5,0.0708232617216773,"species",3
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa","carambola",0.5768,0.0708232617216773,"species",5
"Oxalidaceae","Averrhoa",NA,0.5384,0.0941339098036177,"genus",2
"Verbenaceae","Avicennia","germinans",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Avicennia","germinans",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Avicennia","germinans",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Avicennia","germinans",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Avicennia","germinans",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Avicennia","germinans",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Avicennia","germinans",0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Avicennia",NA,0.642583333333333,0.123401724247162,"family",3
"Verbenaceae","Avicennia",NA,0.642583333333333,0.123401724247162,"family",3
"Meliaceae","Azadirachta","indica",0.64,0.0708232617216773,"species",2
"Meliaceae","Azadirachta","indica",0.64,0.0708232617216773,"species",2
"Meliaceae","Azadirachta","indica",0.64,0.0708232617216773,"species",2
"Meliaceae","Azadirachta","indica",0.64,0.0708232617216773,"species",2
"Meliaceae","Azadirachta","indica",0.64,0.0708232617216773,"species",2
